date,order_id,item,category,revenue
2025-09-19,111160,Turkey Pesto Panini,Food,6.95
2025-09-19,111161,Caramel Macchiato,Drink,11.9
2025-09-19,111162,Caramel Macchiato,Drink,11.9
2025-09-19,111163,Caffè Latte,Drink,5.25
2025-09-19,111164,Caffè Latte,Drink,5.25
2025-09-19,111165,Pumpkin Spice Latte,Seasonal,6.25
2025-09-19,111166,Matcha Latte,Drink,5.45
2025-09-19,111167,Americano,Drink,3.95
2025-09-19,111168,Cold Brew,Drink,4.75
2025-09-19,111169,Caramel Macchiato,Drink,5.95
2025-09-19,111170,Cold Brew,Drink,4.75
2025-09-19,111171,Turkey Pesto Panini,Food,6.95
2025-09-19,111172,Americano,Drink,3.95
2025-09-19,111173,Cold Brew,Drink,9.5
2025-09-19,111174,Blueberry Muffin,Food,6.9
2025-09-19,111175,Caramel Macchiato,Drink,11.9
2025-09-19,111176,Caffè Latte,Drink,10.5
2025-09-19,111177,Pumpkin Spice Latte,Seasonal,12.5
2025-09-19,111178,Blueberry Muffin,Food,3.45
2025-09-19,111179,Americano,Drink,3.95
2025-09-19,111180,Spinach Feta Wrap,Food,9.9
2025-09-19,111181,Pumpkin Spice Latte,Seasonal,6.25
2025-09-19,111182,Pumpkin Spice Latte,Seasonal,6.25
2025-09-19,111183,Turkey Pesto Panini,Food,13.9
2025-09-19,111184,Turkey Pesto Panini,Food,6.95
2025-09-19,111185,Matcha Latte,Drink,5.45
2025-09-19,111186,Pumpkin Spice Latte,Seasonal,6.25
2025-09-19,111187,Americano,Drink,3.95
2025-09-19,111188,Matcha Latte,Drink,5.45
2025-09-19,111189,Turkey Pesto Panini,Food,6.95
2025-09-19,111190,Americano,Drink,3.95
2025-09-19,111191,Turkey Pesto Panini,Food,6.95
2025-09-19,111192,Pumpkin Spice Latte,Seasonal,6.25
2025-09-19,111193,Pumpkin Spice Latte,Seasonal,6.25
2025-09-19,111194,Pumpkin Spice Latte,Seasonal,6.25
2025-09-19,111195,Spinach Feta Wrap,Food,4.95
2025-09-19,111196,Pumpkin Spice Latte,Seasonal,6.25
2025-09-19,111197,Croissant,Food,6.5
2025-09-19,111198,Americano,Drink,3.95
2025-09-19,111199,Americano,Drink,3.95
