date,order_id,item,category,revenue
2025-09-17,111080,Cold Brew,Drink,4.75
2025-09-17,111081,Cold Brew,Drink,9.5
2025-09-17,111082,Matcha Latte,Drink,10.9
2025-09-17,111083,Americano,Drink,3.95
2025-09-17,111084,Turkey Pesto Panini,Food,13.9
2025-09-17,111085,Matcha Latte,Drink,5.45
2025-09-17,111086,Spinach Feta Wrap,Food,4.95
2025-09-17,111087,Americano,Drink,7.9
2025-09-17,111088,Matcha Latte,Drink,5.45
2025-09-17,111089,Croissant,Food,3.25
2025-09-17,111090,Croissant,Food,6.5
2025-09-17,111091,Americano,Drink,3.95
2025-09-17,111092,Matcha Latte,Drink,5.45
2025-09-17,111093,Spinach Feta Wrap,Food,4.95
2025-09-17,111094,Croissant,Food,3.25
2025-09-17,111095,Cold Brew,Drink,4.75
2025-09-17,111096,Americano,Drink,3.95
2025-09-17,111097,Turkey Pesto Panini,Food,13.9
2025-09-17,111098,Turkey Pesto Panini,Food,6.95
2025-09-17,111099,Americano,Drink,7.9
2025-09-17,111100,Matcha Latte,Drink,5.45
2025-09-17,111101,Americano,Drink,3.95
2025-09-17,111102,Cold Brew,Drink,9.5
2025-09-17,111103,Matcha Latte,Drink,5.45
2025-09-17,111104,Cold Brew,Drink,4.75
2025-09-17,111105,Caffè Latte,Drink,5.25
2025-09-17,111106,Spinach Feta Wrap,Food,9.9
2025-09-17,111107,Blueberry Muffin,Food,3.45
2025-09-17,111108,Caffè Latte,Drink,10.5
2025-09-17,111109,Pumpkin Spice Latte,Seasonal,6.25
2025-09-17,111110,Caffè Latte,Drink,10.5
2025-09-17,111111,Caffè Latte,Drink,5.25
2025-09-17,111112,Matcha Latte,Drink,5.45
2025-09-17,111113,Caffè Latte,Drink,10.5
2025-09-17,111114,Matcha Latte,Drink,5.45
2025-09-17,111115,Spinach Feta Wrap,Food,4.95
2025-09-17,111116,Cold Brew,Drink,4.75
2025-09-17,111117,Caramel Macchiato,Drink,5.95
2025-09-17,111118,Croissant,Food,3.25
2025-09-17,111119,Croissant,Food,3.25
