date,order_id,item,category,revenue
2025-09-21,111240,Pumpkin Spice Latte,Seasonal,6.25
2025-09-21,111241,Matcha Latte,Drink,10.9
2025-09-21,111242,Spinach Feta Wrap,Food,4.95
2025-09-21,111243,Cold Brew,Drink,4.75
2025-09-21,111244,Turkey Pesto Panini,Food,6.95
2025-09-21,111245,Americano,Drink,3.95
2025-09-21,111246,Pumpkin Spice Latte,Seasonal,6.25
2025-09-21,111247,Turkey Pesto Panini,Food,6.95
2025-09-21,111248,Croissant,Food,3.25
2025-09-21,111249,Croissant,Food,3.25
2025-09-21,111250,Pumpkin Spice Latte,Seasonal,6.25
2025-09-21,111251,Croissant,Food,6.5
2025-09-21,111252,Caffè Latte,Drink,5.25
2025-09-21,111253,Croissant,Food,3.25
2025-09-21,111254,Blueberry Muffin,Food,3.45
2025-09-21,111255,Croissant,Food,3.25
2025-09-21,111256,Pumpkin Spice Latte,Seasonal,6.25
2025-09-21,111257,Matcha Latte,Drink,5.45
2025-09-21,111258,Americano,Drink,7.9
2025-09-21,111259,Pumpkin Spice Latte,Seasonal,6.25
2025-09-21,111260,Americano,Drink,7.9
2025-09-21,111261,Spinach Feta Wrap,Food,4.95
2025-09-21,111262,Caramel Macchiato,Drink,5.95
2025-09-21,111263,Croissant,Food,6.5
2025-09-21,111264,Croissant,Food,3.25
2025-09-21,111265,Pumpkin Spice Latte,Seasonal,6.25
2025-09-21,111266,Caffè Latte,Drink,5.25
2025-09-21,111267,Pumpkin Spice Latte,Seasonal,6.25
2025-09-21,111268,Caramel Macchiato,Drink,11.9
2025-09-21,111269,Turkey Pesto Panini,Food,6.95
2025-09-21,111270,Spinach Feta Wrap,Food,4.95
2025-09-21,111271,Spinach Feta Wrap,Food,9.9
2025-09-21,111272,Matcha Latte,Drink,5.45
2025-09-21,111273,Americano,Drink,7.9
2025-09-21,111274,Matcha Latte,Drink,5.45
2025-09-21,111275,Turkey Pesto Panini,Food,13.9
2025-09-21,111276,Caramel Macchiato,Drink,5.95
2025-09-21,111277,Turkey Pesto Panini,Food,6.95
2025-09-21,111278,Caramel Macchiato,Drink,5.95
2025-09-21,111279,Matcha Latte,Drink,10.9
