date,order_id,item,category,revenue
2025-09-21,112240,Turkey Pesto Panini,Food,6.95
2025-09-21,112241,Croissant,Food,6.5
2025-09-21,112242,Matcha Latte,Drink,5.45
2025-09-21,112243,Caffè Latte,Drink,10.5
2025-09-21,112244,Turkey Pesto Panini,Food,13.9
2025-09-21,112245,Americano,Drink,3.95
2025-09-21,112246,Turkey Pesto Panini,Food,6.95
2025-09-21,112247,Matcha Latte,Drink,10.9
2025-09-21,112248,Pumpkin Spice Latte,Seasonal,12.5
2025-09-21,112249,Caramel Macchiato,Drink,5.95
2025-09-21,112250,Pumpkin Spice Latte,Seasonal,6.25
2025-09-21,112251,Croissant,Food,3.25
2025-09-21,112252,Matcha Latte,Drink,5.45
2025-09-21,112253,Blueberry Muffin,Food,3.45
2025-09-21,112254,Caramel Macchiato,Drink,5.95
2025-09-21,112255,Spinach Feta Wrap,Food,4.95
2025-09-21,112256,Blueberry Muffin,Food,3.45
2025-09-21,112257,Caffè Latte,Drink,5.25
2025-09-21,112258,Caramel Macchiato,Drink,5.95
2025-09-21,112259,Blueberry Muffin,Food,3.45
2025-09-21,112260,Spinach Feta Wrap,Food,9.9
2025-09-21,112261,Turkey Pesto Panini,Food,6.95
2025-09-21,112262,Caffè Latte,Drink,5.25
2025-09-21,112263,Matcha Latte,Drink,10.9
2025-09-21,112264,Pumpkin Spice Latte,Seasonal,6.25
2025-09-21,112265,Turkey Pesto Panini,Food,6.95
2025-09-21,112266,Turkey Pesto Panini,Food,6.95
2025-09-21,112267,Pumpkin Spice Latte,Seasonal,6.25
2025-09-21,112268,Caramel Macchiato,Drink,11.9
2025-09-21,112269,Croissant,Food,3.25
2025-09-21,112270,Croissant,Food,3.25
2025-09-21,112271,Croissant,Food,3.25
2025-09-21,112272,Caramel Macchiato,Drink,5.95
2025-09-21,112273,Caramel Macchiato,Drink,5.95
2025-09-21,112274,Pumpkin Spice Latte,Seasonal,6.25
2025-09-21,112275,Caramel Macchiato,Drink,5.95
2025-09-21,112276,Croissant,Food,3.25
2025-09-21,112277,Cold Brew,Drink,4.75
2025-09-21,112278,Cold Brew,Drink,4.75
2025-09-21,112279,Croissant,Food,6.5
