date,order_id,item,category,revenue
2025-09-16,112040,Cold Brew,Drink,4.75
2025-09-16,112041,Turkey Pesto Panini,Food,13.9
2025-09-16,112042,Caramel Macchiato,Drink,5.95
2025-09-16,112043,Spinach Feta Wrap,Food,4.95
2025-09-16,112044,Turkey Pesto Panini,Food,13.9
2025-09-16,112045,Caffè Latte,Drink,10.5
2025-09-16,112046,Blueberry Muffin,Food,6.9
2025-09-16,112047,Caffè Latte,Drink,10.5
2025-09-16,112048,Croissant,Food,3.25
2025-09-16,112049,Matcha Latte,Drink,10.9
2025-09-16,112050,Caramel Macchiato,Drink,5.95
2025-09-16,112051,Pumpkin Spice Latte,Seasonal,6.25
2025-09-16,112052,Caramel Macchiato,Drink,11.9
2025-09-16,112053,Matcha Latte,Drink,5.45
2025-09-16,112054,Matcha Latte,Drink,5.45
2025-09-16,112055,Caffè Latte,Drink,5.25
2025-09-16,112056,Pumpkin Spice Latte,Seasonal,6.25
2025-09-16,112057,Cold Brew,Drink,4.75
2025-09-16,112058,Spinach Feta Wrap,Food,4.95
2025-09-16,112059,Croissant,Food,3.25
2025-09-16,112060,Croissant,Food,6.5
2025-09-16,112061,Croissant,Food,3.25
2025-09-16,112062,Americano,Drink,3.95
2025-09-16,112063,Caramel Macchiato,Drink,11.9
2025-09-16,112064,Blueberry Muffin,Food,3.45
2025-09-16,112065,Cold Brew,Drink,4.75
2025-09-16,112066,Spinach Feta Wrap,Food,4.95
2025-09-16,112067,Cold Brew,Drink,4.75
2025-09-16,112068,Turkey Pesto Panini,Food,6.95
2025-09-16,112069,Cold Brew,Drink,4.75
2025-09-16,112070,Matcha Latte,Drink,5.45
2025-09-16,112071,Cold Brew,Drink,4.75
2025-09-16,112072,Pumpkin Spice Latte,Seasonal,12.5
2025-09-16,112073,Cold Brew,Drink,4.75
2025-09-16,112074,Blueberry Muffin,Food,3.45
2025-09-16,112075,Pumpkin Spice Latte,Seasonal,12.5
2025-09-16,112076,Pumpkin Spice Latte,Seasonal,6.25
2025-09-16,112077,Pumpkin Spice Latte,Seasonal,6.25
2025-09-16,112078,Pumpkin Spice Latte,Seasonal,6.25
2025-09-16,112079,Caffè Latte,Drink,5.25
