date,order_id,item,category,revenue
2025-09-18,112120,Croissant,Food,3.25
2025-09-18,112121,Americano,Drink,3.95
2025-09-18,112122,Turkey Pesto Panini,Food,6.95
2025-09-18,112123,Blueberry Muffin,Food,6.9
2025-09-18,112124,Americano,Drink,3.95
2025-09-18,112125,Caffè Latte,Drink,5.25
2025-09-18,112126,Turkey Pesto Panini,Food,6.95
2025-09-18,112127,Americano,Drink,3.95
2025-09-18,112128,Americano,Drink,3.95
2025-09-18,112129,Matcha Latte,Drink,5.45
2025-09-18,112130,Americano,Drink,3.95
2025-09-18,112131,Cold Brew,Drink,4.75
2025-09-18,112132,Americano,Drink,3.95
2025-09-18,112133,Americano,Drink,3.95
2025-09-18,112134,Caffè Latte,Drink,5.25
2025-09-18,112135,Matcha Latte,Drink,10.9
2025-09-18,112136,Spinach Feta Wrap,Food,9.9
2025-09-18,112137,Caramel Macchiato,Drink,5.95
2025-09-18,112138,Caffè Latte,Drink,5.25
2025-09-18,112139,Americano,Drink,3.95
2025-09-18,112140,Matcha Latte,Drink,5.45
2025-09-18,112141,Spinach Feta Wrap,Food,4.95
2025-09-18,112142,Blueberry Muffin,Food,3.45
2025-09-18,112143,Americano,Drink,3.95
2025-09-18,112144,Croissant,Food,6.5
2025-09-18,112145,Matcha Latte,Drink,10.9
2025-09-18,112146,Pumpkin Spice Latte,Seasonal,6.25
2025-09-18,112147,Croissant,Food,3.25
2025-09-18,112148,Caramel Macchiato,Drink,5.95
2025-09-18,112149,Americano,Drink,7.9
2025-09-18,112150,Americano,Drink,7.9
2025-09-18,112151,Matcha Latte,Drink,5.45
2025-09-18,112152,Cold Brew,Drink,9.5
2025-09-18,112153,Pumpkin Spice Latte,Seasonal,6.25
2025-09-18,112154,Caffè Latte,Drink,5.25
2025-09-18,112155,Spinach Feta Wrap,Food,9.9
2025-09-18,112156,Cold Brew,Drink,9.5
2025-09-18,112157,Pumpkin Spice Latte,Seasonal,6.25
2025-09-18,112158,Cold Brew,Drink,4.75
2025-09-18,112159,Americano,Drink,3.95
