date,order_id,item,category,revenue
2025-09-19,110160,Matcha Latte,Drink,10.9
2025-09-19,110161,Matcha Latte,Drink,10.9
2025-09-19,110162,Cold Brew,Drink,4.75
2025-09-19,110163,Turkey Pesto Panini,Food,6.95
2025-09-19,110164,Blueberry Muffin,Food,3.45
2025-09-19,110165,Croissant,Food,3.25
2025-09-19,110166,Blueberry Muffin,Food,3.45
2025-09-19,110167,Croissant,Food,3.25
2025-09-19,110168,Caffè Latte,Drink,5.25
2025-09-19,110169,Matcha Latte,Drink,5.45
2025-09-19,110170,Croissant,Food,6.5
2025-09-19,110171,Cold Brew,Drink,9.5
2025-09-19,110172,Turkey Pesto Panini,Food,6.95
2025-09-19,110173,Croissant,Food,3.25
2025-09-19,110174,Blueberry Muffin,Food,3.45
2025-09-19,110175,Turkey Pesto Panini,Food,6.95
2025-09-19,110176,Turkey Pesto Panini,Food,6.95
2025-09-19,110177,Spinach Feta Wrap,Food,4.95
2025-09-19,110178,Spinach Feta Wrap,Food,4.95
2025-09-19,110179,Spinach Feta Wrap,Food,4.95
2025-09-19,110180,Pumpkin Spice Latte,Seasonal,6.25
2025-09-19,110181,Blueberry Muffin,Food,3.45
2025-09-19,110182,Croissant,Food,6.5
2025-09-19,110183,Spinach Feta Wrap,Food,9.9
2025-09-19,110184,Pumpkin Spice Latte,Seasonal,6.25
2025-09-19,110185,Spinach Feta Wrap,Food,4.95
2025-09-19,110186,Spinach Feta Wrap,Food,9.9
2025-09-19,110187,Spinach Feta Wrap,Food,9.9
2025-09-19,110188,Americano,Drink,3.95
2025-09-19,110189,Croissant,Food,3.25
2025-09-19,110190,Spinach Feta Wrap,Food,9.9
2025-09-19,110191,Croissant,Food,3.25
2025-09-19,110192,Cold Brew,Drink,4.75
2025-09-19,110193,Turkey Pesto Panini,Food,13.9
2025-09-19,110194,Caramel Macchiato,Drink,5.95
2025-09-19,110195,Blueberry Muffin,Food,3.45
2025-09-19,110196,Croissant,Food,3.25
2025-09-19,110197,Spinach Feta Wrap,Food,9.9
2025-09-19,110198,Croissant,Food,3.25
2025-09-19,110199,Croissant,Food,3.25
