date,order_id,item,category,revenue
2025-09-18,110120,Caramel Macchiato,Drink,5.95
2025-09-18,110121,Pumpkin Spice Latte,Seasonal,6.25
2025-09-18,110122,Matcha Latte,Drink,5.45
2025-09-18,110123,Cold Brew,Drink,4.75
2025-09-18,110124,Pumpkin Spice Latte,Seasonal,12.5
2025-09-18,110125,Blueberry Muffin,Food,3.45
2025-09-18,110126,Blueberry Muffin,Food,3.45
2025-09-18,110127,Turkey Pesto Panini,Food,13.9
2025-09-18,110128,Cold Brew,Drink,9.5
2025-09-18,110129,Americano,Drink,3.95
2025-09-18,110130,Cold Brew,Drink,9.5
2025-09-18,110131,Spinach Feta Wrap,Food,4.95
2025-09-18,110132,Cold Brew,Drink,4.75
2025-09-18,110133,Blueberry Muffin,Food,3.45
2025-09-18,110134,Caffè Latte,Drink,5.25
2025-09-18,110135,Croissant,Food,3.25
2025-09-18,110136,Pumpkin Spice Latte,Seasonal,6.25
2025-09-18,110137,Pumpkin Spice Latte,Seasonal,6.25
2025-09-18,110138,Cold Brew,Drink,4.75
2025-09-18,110139,Blueberry Muffin,Food,3.45
2025-09-18,110140,Cold Brew,Drink,4.75
2025-09-18,110141,Croissant,Food,6.5
2025-09-18,110142,Matcha Latte,Drink,5.45
2025-09-18,110143,Caffè Latte,Drink,5.25
2025-09-18,110144,Croissant,Food,6.5
2025-09-18,110145,Croissant,Food,3.25
2025-09-18,110146,Croissant,Food,3.25
2025-09-18,110147,Turkey Pesto Panini,Food,13.9
2025-09-18,110148,Blueberry Muffin,Food,6.9
2025-09-18,110149,Matcha Latte,Drink,5.45
2025-09-18,110150,Matcha Latte,Drink,5.45
2025-09-18,110151,Cold Brew,Drink,9.5
2025-09-18,110152,Croissant,Food,3.25
2025-09-18,110153,Caramel Macchiato,Drink,5.95
2025-09-18,110154,Cold Brew,Drink,4.75
2025-09-18,110155,Blueberry Muffin,Food,3.45
2025-09-18,110156,Matcha Latte,Drink,5.45
2025-09-18,110157,Americano,Drink,3.95
2025-09-18,110158,Caramel Macchiato,Drink,5.95
2025-09-18,110159,Turkey Pesto Panini,Food,6.95
