date,order_id,item,category,revenue
2025-09-21,110240,Caramel Macchiato,Drink,5.95
2025-09-21,110241,Spinach Feta Wrap,Food,4.95
2025-09-21,110242,Blueberry Muffin,Food,3.45
2025-09-21,110243,Turkey Pesto Panini,Food,13.9
2025-09-21,110244,Spinach Feta Wrap,Food,4.95
2025-09-21,110245,Cold Brew,Drink,4.75
2025-09-21,110246,Matcha Latte,Drink,5.45
2025-09-21,110247,Croissant,Food,3.25
2025-09-21,110248,Cold Brew,Drink,4.75
2025-09-21,110249,Caramel Macchiato,Drink,11.9
2025-09-21,110250,Caffè Latte,Drink,5.25
2025-09-21,110251,Caramel Macchiato,Drink,5.95
2025-09-21,110252,Pumpkin Spice Latte,Seasonal,12.5
2025-09-21,110253,Caffè Latte,Drink,5.25
2025-09-21,110254,Blueberry Muffin,Food,6.9
2025-09-21,110255,Blueberry Muffin,Food,6.9
2025-09-21,110256,Americano,Drink,3.95
2025-09-21,110257,Turkey Pesto Panini,Food,6.95
2025-09-21,110258,Caffè Latte,Drink,5.25
2025-09-21,110259,Spinach Feta Wrap,Food,4.95
2025-09-21,110260,Pumpkin Spice Latte,Seasonal,12.5
2025-09-21,110261,Caramel Macchiato,Drink,5.95
2025-09-21,110262,Spinach Feta Wrap,Food,4.95
2025-09-21,110263,Caramel Macchiato,Drink,5.95
2025-09-21,110264,Croissant,Food,3.25
2025-09-21,110265,Matcha Latte,Drink,5.45
2025-09-21,110266,Croissant,Food,3.25
2025-09-21,110267,Turkey Pesto Panini,Food,13.9
2025-09-21,110268,Turkey Pesto Panini,Food,6.95
2025-09-21,110269,Spinach Feta Wrap,Food,4.95
2025-09-21,110270,Spinach Feta Wrap,Food,4.95
2025-09-21,110271,Cold Brew,Drink,4.75
2025-09-21,110272,Spinach Feta Wrap,Food,4.95
2025-09-21,110273,Pumpkin Spice Latte,Seasonal,12.5
2025-09-21,110274,Turkey Pesto Panini,Food,6.95
2025-09-21,110275,Cold Brew,Drink,9.5
2025-09-21,110276,Matcha Latte,Drink,10.9
2025-09-21,110277,Croissant,Food,6.5
2025-09-21,110278,Cold Brew,Drink,4.75
2025-09-21,110279,Spinach Feta Wrap,Food,9.9
