date,order_id,item,category,revenue
2025-09-21,108240,Croissant,Food,3.25
2025-09-21,108241,Matcha Latte,Drink,5.45
2025-09-21,108242,Pumpkin Spice Latte,Seasonal,6.25
2025-09-21,108243,Americano,Drink,3.95
2025-09-21,108244,Caramel Macchiato,Drink,5.95
2025-09-21,108245,Americano,Drink,3.95
2025-09-21,108246,Caffè Latte,Drink,5.25
2025-09-21,108247,Matcha Latte,Drink,5.45
2025-09-21,108248,Americano,Drink,3.95
2025-09-21,108249,Caramel Macchiato,Drink,5.95
2025-09-21,108250,Pumpkin Spice Latte,Seasonal,6.25
2025-09-21,108251,Spinach Feta Wrap,Food,9.9
2025-09-21,108252,Cold Brew,Drink,9.5
2025-09-21,108253,Croissant,Food,3.25
2025-09-21,108254,Cold Brew,Drink,4.75
2025-09-21,108255,Croissant,Food,3.25
2025-09-21,108256,Turkey Pesto Panini,Food,6.95
2025-09-21,108257,Pumpkin Spice Latte,Seasonal,6.25
2025-09-21,108258,Caramel Macchiato,Drink,5.95
2025-09-21,108259,Spinach Feta Wrap,Food,9.9
2025-09-21,108260,Caffè Latte,Drink,10.5
2025-09-21,108261,Croissant,Food,6.5
2025-09-21,108262,Turkey Pesto Panini,Food,6.95
2025-09-21,108263,Caffè Latte,Drink,10.5
2025-09-21,108264,Croissant,Food,3.25
2025-09-21,108265,Cold Brew,Drink,4.75
2025-09-21,108266,Pumpkin Spice Latte,Seasonal,6.25
2025-09-21,108267,Americano,Drink,3.95
2025-09-21,108268,Croissant,Food,3.25
2025-09-21,108269,Croissant,Food,3.25
2025-09-21,108270,Turkey Pesto Panini,Food,6.95
2025-09-21,108271,Americano,Drink,3.95
2025-09-21,108272,Caramel Macchiato,Drink,11.9
2025-09-21,108273,Turkey Pesto Panini,Food,6.95
2025-09-21,108274,Caramel Macchiato,Drink,5.95
2025-09-21,108275,Caffè Latte,Drink,5.25
2025-09-21,108276,Americano,Drink,3.95
2025-09-21,108277,Blueberry Muffin,Food,3.45
2025-09-21,108278,Blueberry Muffin,Food,3.45
2025-09-21,108279,Caramel Macchiato,Drink,5.95
