date,order_id,item,category,revenue
2025-09-17,108080,Cold Brew,Drink,4.75
2025-09-17,108081,Matcha Latte,Drink,5.45
2025-09-17,108082,Cold Brew,Drink,9.5
2025-09-17,108083,Caramel Macchiato,Drink,5.95
2025-09-17,108084,Blueberry Muffin,Food,3.45
2025-09-17,108085,Croissant,Food,3.25
2025-09-17,108086,Blueberry Muffin,Food,3.45
2025-09-17,108087,Turkey Pesto Panini,Food,13.9
2025-09-17,108088,Turkey Pesto Panini,Food,6.95
2025-09-17,108089,Croissant,Food,3.25
2025-09-17,108090,Spinach Feta Wrap,Food,4.95
2025-09-17,108091,Turkey Pesto Panini,Food,6.95
2025-09-17,108092,Cold Brew,Drink,4.75
2025-09-17,108093,Americano,Drink,3.95
2025-09-17,108094,Matcha Latte,Drink,5.45
2025-09-17,108095,Caramel Macchiato,Drink,11.9
2025-09-17,108096,Croissant,Food,3.25
2025-09-17,108097,Spinach Feta Wrap,Food,9.9
2025-09-17,108098,Croissant,Food,3.25
2025-09-17,108099,Caramel Macchiato,Drink,5.95
2025-09-17,108100,Caffè Latte,Drink,5.25
2025-09-17,108101,Spinach Feta Wrap,Food,4.95
2025-09-17,108102,Caramel Macchiato,Drink,5.95
2025-09-17,108103,Turkey Pesto Panini,Food,13.9
2025-09-17,108104,Americano,Drink,3.95
2025-09-17,108105,Pumpkin Spice Latte,Seasonal,6.25
2025-09-17,108106,Blueberry Muffin,Food,3.45
2025-09-17,108107,Caffè Latte,Drink,5.25
2025-09-17,108108,Americano,Drink,3.95
2025-09-17,108109,Turkey Pesto Panini,Food,6.95
2025-09-17,108110,Caramel Macchiato,Drink,5.95
2025-09-17,108111,Spinach Feta Wrap,Food,4.95
2025-09-17,108112,Caramel Macchiato,Drink,5.95
2025-09-17,108113,Turkey Pesto Panini,Food,13.9
2025-09-17,108114,Turkey Pesto Panini,Food,6.95
2025-09-17,108115,Pumpkin Spice Latte,Seasonal,6.25
2025-09-17,108116,Turkey Pesto Panini,Food,6.95
2025-09-17,108117,Spinach Feta Wrap,Food,9.9
2025-09-17,108118,Pumpkin Spice Latte,Seasonal,6.25
2025-09-17,108119,Turkey Pesto Panini,Food,6.95
