date,order_id,item,category,revenue
2025-09-19,108160,Caramel Macchiato,Drink,5.95
2025-09-19,108161,Cold Brew,Drink,4.75
2025-09-19,108162,Spinach Feta Wrap,Food,4.95
2025-09-19,108163,Cold Brew,Drink,4.75
2025-09-19,108164,Matcha Latte,Drink,5.45
2025-09-19,108165,Croissant,Food,3.25
2025-09-19,108166,Turkey Pesto Panini,Food,13.9
2025-09-19,108167,Pumpkin Spice Latte,Seasonal,12.5
2025-09-19,108168,Turkey Pesto Panini,Food,6.95
2025-09-19,108169,Croissant,Food,3.25
2025-09-19,108170,Croissant,Food,3.25
2025-09-19,108171,Blueberry Muffin,Food,6.9
2025-09-19,108172,Americano,Drink,7.9
2025-09-19,108173,Cold Brew,Drink,4.75
2025-09-19,108174,Caramel Macchiato,Drink,5.95
2025-09-19,108175,Blueberry Muffin,Food,3.45
2025-09-19,108176,Caffè Latte,Drink,10.5
2025-09-19,108177,Blueberry Muffin,Food,6.9
2025-09-19,108178,Matcha Latte,Drink,5.45
2025-09-19,108179,Cold Brew,Drink,4.75
2025-09-19,108180,Turkey Pesto Panini,Food,6.95
2025-09-19,108181,Pumpkin Spice Latte,Seasonal,6.25
2025-09-19,108182,Croissant,Food,6.5
2025-09-19,108183,Americano,Drink,3.95
2025-09-19,108184,Turkey Pesto Panini,Food,6.95
2025-09-19,108185,Cold Brew,Drink,9.5
2025-09-19,108186,Blueberry Muffin,Food,6.9
2025-09-19,108187,Cold Brew,Drink,9.5
2025-09-19,108188,Blueberry Muffin,Food,6.9
2025-09-19,108189,Caffè Latte,Drink,5.25
2025-09-19,108190,Americano,Drink,3.95
2025-09-19,108191,Turkey Pesto Panini,Food,6.95
2025-09-19,108192,Blueberry Muffin,Food,3.45
2025-09-19,108193,Spinach Feta Wrap,Food,9.9
2025-09-19,108194,Caffè Latte,Drink,10.5
2025-09-19,108195,Croissant,Food,3.25
2025-09-19,108196,Matcha Latte,Drink,5.45
2025-09-19,108197,Pumpkin Spice Latte,Seasonal,12.5
2025-09-19,108198,Cold Brew,Drink,4.75
2025-09-19,108199,Americano,Drink,3.95
