date,order_id,item,category,revenue
2025-09-16,108040,Matcha Latte,Drink,5.45
2025-09-16,108041,Pumpkin Spice Latte,Seasonal,6.25
2025-09-16,108042,Caramel Macchiato,Drink,5.95
2025-09-16,108043,Matcha Latte,Drink,10.9
2025-09-16,108044,Cold Brew,Drink,4.75
2025-09-16,108045,Caffè Latte,Drink,5.25
2025-09-16,108046,Pumpkin Spice Latte,Seasonal,6.25
2025-09-16,108047,Cold Brew,Drink,4.75
2025-09-16,108048,Turkey Pesto Panini,Food,6.95
2025-09-16,108049,Cold Brew,Drink,9.5
2025-09-16,108050,Blueberry Muffin,Food,3.45
2025-09-16,108051,Pumpkin Spice Latte,Seasonal,6.25
2025-09-16,108052,Americano,Drink,7.9
2025-09-16,108053,Blueberry Muffin,Food,3.45
2025-09-16,108054,Caramel Macchiato,Drink,5.95
2025-09-16,108055,Turkey Pesto Panini,Food,6.95
2025-09-16,108056,Spinach Feta Wrap,Food,4.95
2025-09-16,108057,Pumpkin Spice Latte,Seasonal,6.25
2025-09-16,108058,Americano,Drink,3.95
2025-09-16,108059,Cold Brew,Drink,4.75
2025-09-16,108060,Caffè Latte,Drink,10.5
2025-09-16,108061,Croissant,Food,3.25
2025-09-16,108062,Blueberry Muffin,Food,6.9
2025-09-16,108063,Turkey Pesto Panini,Food,13.9
2025-09-16,108064,Cold Brew,Drink,4.75
2025-09-16,108065,Matcha Latte,Drink,5.45
2025-09-16,108066,Turkey Pesto Panini,Food,6.95
2025-09-16,108067,Cold Brew,Drink,4.75
2025-09-16,108068,Croissant,Food,6.5
2025-09-16,108069,Blueberry Muffin,Food,3.45
2025-09-16,108070,Caramel Macchiato,Drink,11.9
2025-09-16,108071,Caramel Macchiato,Drink,5.95
2025-09-16,108072,Turkey Pesto Panini,Food,6.95
2025-09-16,108073,Cold Brew,Drink,4.75
2025-09-16,108074,Cold Brew,Drink,4.75
2025-09-16,108075,Turkey Pesto Panini,Food,6.95
2025-09-16,108076,Americano,Drink,3.95
2025-09-16,108077,Americano,Drink,7.9
2025-09-16,108078,Pumpkin Spice Latte,Seasonal,12.5
2025-09-16,108079,Pumpkin Spice Latte,Seasonal,6.25
