date,order_id,item,category,revenue
2025-09-17,104080,Turkey Pesto Panini,Food,6.95
2025-09-17,104081,Caramel Macchiato,Drink,11.9
2025-09-17,104082,Caramel Macchiato,Drink,5.95
2025-09-17,104083,Cold Brew,Drink,9.5
2025-09-17,104084,Blueberry Muffin,Food,3.45
2025-09-17,104085,Croissant,Food,3.25
2025-09-17,104086,Pumpkin Spice Latte,Seasonal,6.25
2025-09-17,104087,Spinach Feta Wrap,Food,4.95
2025-09-17,104088,Caffè Latte,Drink,5.25
2025-09-17,104089,Caffè Latte,Drink,5.25
2025-09-17,104090,Matcha Latte,Drink,5.45
2025-09-17,104091,Americano,Drink,3.95
2025-09-17,104092,Turkey Pesto Panini,Food,6.95
2025-09-17,104093,Pumpkin Spice Latte,Seasonal,6.25
2025-09-17,104094,Turkey Pesto Panini,Food,6.95
2025-09-17,104095,Caramel Macchiato,Drink,11.9
2025-09-17,104096,Cold Brew,Drink,4.75
2025-09-17,104097,Caramel Macchiato,Drink,5.95
2025-09-17,104098,Pumpkin Spice Latte,Seasonal,6.25
2025-09-17,104099,Matcha Latte,Drink,5.45
2025-09-17,104100,Caramel Macchiato,Drink,11.9
2025-09-17,104101,Pumpkin Spice Latte,Seasonal,6.25
2025-09-17,104102,Caramel Macchiato,Drink,5.95
2025-09-17,104103,Spinach Feta Wrap,Food,4.95
2025-09-17,104104,Pumpkin Spice Latte,Seasonal,6.25
2025-09-17,104105,Spinach Feta Wrap,Food,9.9
2025-09-17,104106,Caffè Latte,Drink,5.25
2025-09-17,104107,Pumpkin Spice Latte,Seasonal,6.25
2025-09-17,104108,Pumpkin Spice Latte,Seasonal,6.25
2025-09-17,104109,Americano,Drink,3.95
2025-09-17,104110,Turkey Pesto Panini,Food,6.95
2025-09-17,104111,Blueberry Muffin,Food,3.45
2025-09-17,104112,Croissant,Food,3.25
2025-09-17,104113,Americano,Drink,7.9
2025-09-17,104114,Blueberry Muffin,Food,6.9
2025-09-17,104115,Cold Brew,Drink,4.75
2025-09-17,104116,Caramel Macchiato,Drink,5.95
2025-09-17,104117,Pumpkin Spice Latte,Seasonal,6.25
2025-09-17,104118,Croissant,Food,3.25
2025-09-17,104119,Americano,Drink,3.95
