date,order_id,item,category,revenue
2025-09-21,104240,Spinach Feta Wrap,Food,9.9
2025-09-21,104241,Pumpkin Spice Latte,Seasonal,6.25
2025-09-21,104242,Americano,Drink,3.95
2025-09-21,104243,Matcha Latte,Drink,5.45
2025-09-21,104244,Americano,Drink,3.95
2025-09-21,104245,Caffè Latte,Drink,10.5
2025-09-21,104246,Pumpkin Spice Latte,Seasonal,6.25
2025-09-21,104247,Spinach Feta Wrap,Food,4.95
2025-09-21,104248,Pumpkin Spice Latte,Seasonal,6.25
2025-09-21,104249,Spinach Feta Wrap,Food,4.95
2025-09-21,104250,Pumpkin Spice Latte,Seasonal,6.25
2025-09-21,104251,Pumpkin Spice Latte,Seasonal,6.25
2025-09-21,104252,Spinach Feta Wrap,Food,4.95
2025-09-21,104253,Pumpkin Spice Latte,Seasonal,6.25
2025-09-21,104254,Caffè Latte,Drink,5.25
2025-09-21,104255,Caffè Latte,Drink,10.5
2025-09-21,104256,Croissant,Food,6.5
2025-09-21,104257,Turkey Pesto Panini,Food,6.95
2025-09-21,104258,Caramel Macchiato,Drink,5.95
2025-09-21,104259,Americano,Drink,3.95
2025-09-21,104260,Americano,Drink,7.9
2025-09-21,104261,Caramel Macchiato,Drink,5.95
2025-09-21,104262,Blueberry Muffin,Food,3.45
2025-09-21,104263,Caffè Latte,Drink,10.5
2025-09-21,104264,Spinach Feta Wrap,Food,4.95
2025-09-21,104265,Caramel Macchiato,Drink,11.9
2025-09-21,104266,Pumpkin Spice Latte,Seasonal,6.25
2025-09-21,104267,Spinach Feta Wrap,Food,4.95
2025-09-21,104268,Croissant,Food,3.25
2025-09-21,104269,Caramel Macchiato,Drink,5.95
2025-09-21,104270,Matcha Latte,Drink,5.45
2025-09-21,104271,Spinach Feta Wrap,Food,4.95
2025-09-21,104272,Caramel Macchiato,Drink,5.95
2025-09-21,104273,Turkey Pesto Panini,Food,6.95
2025-09-21,104274,Turkey Pesto Panini,Food,13.9
2025-09-21,104275,Blueberry Muffin,Food,3.45
2025-09-21,104276,Matcha Latte,Drink,5.45
2025-09-21,104277,Blueberry Muffin,Food,3.45
2025-09-21,104278,Pumpkin Spice Latte,Seasonal,12.5
2025-09-21,104279,Caffè Latte,Drink,5.25
