date,order_id,item,category,revenue
2025-09-18,104120,Turkey Pesto Panini,Food,13.9
2025-09-18,104121,Pumpkin Spice Latte,Seasonal,12.5
2025-09-18,104122,Americano,Drink,3.95
2025-09-18,104123,Americano,Drink,7.9
2025-09-18,104124,Croissant,Food,6.5
2025-09-18,104125,Caramel Macchiato,Drink,11.9
2025-09-18,104126,Turkey Pesto Panini,Food,13.9
2025-09-18,104127,Caffè Latte,Drink,5.25
2025-09-18,104128,Turkey Pesto Panini,Food,6.95
2025-09-18,104129,Turkey Pesto Panini,Food,6.95
2025-09-18,104130,Cold Brew,Drink,4.75
2025-09-18,104131,Turkey Pesto Panini,Food,13.9
2025-09-18,104132,Americano,Drink,3.95
2025-09-18,104133,Matcha Latte,Drink,5.45
2025-09-18,104134,Blueberry Muffin,Food,3.45
2025-09-18,104135,Blueberry Muffin,Food,3.45
2025-09-18,104136,Americano,Drink,3.95
2025-09-18,104137,Caramel Macchiato,Drink,5.95
2025-09-18,104138,Caffè Latte,Drink,5.25
2025-09-18,104139,Pumpkin Spice Latte,Seasonal,6.25
2025-09-18,104140,Blueberry Muffin,Food,6.9
2025-09-18,104141,Turkey Pesto Panini,Food,6.95
2025-09-18,104142,Blueberry Muffin,Food,3.45
2025-09-18,104143,Spinach Feta Wrap,Food,4.95
2025-09-18,104144,Turkey Pesto Panini,Food,6.95
2025-09-18,104145,Matcha Latte,Drink,10.9
2025-09-18,104146,Matcha Latte,Drink,10.9
2025-09-18,104147,Caffè Latte,Drink,5.25
2025-09-18,104148,Caramel Macchiato,Drink,11.9
2025-09-18,104149,Pumpkin Spice Latte,Seasonal,12.5
2025-09-18,104150,Croissant,Food,3.25
2025-09-18,104151,Caffè Latte,Drink,5.25
2025-09-18,104152,Croissant,Food,3.25
2025-09-18,104153,Pumpkin Spice Latte,Seasonal,12.5
2025-09-18,104154,Turkey Pesto Panini,Food,6.95
2025-09-18,104155,Caffè Latte,Drink,10.5
2025-09-18,104156,Turkey Pesto Panini,Food,6.95
2025-09-18,104157,Americano,Drink,3.95
2025-09-18,104158,Spinach Feta Wrap,Food,9.9
2025-09-18,104159,Caramel Macchiato,Drink,5.95
