date,order_id,item,category,revenue
2025-09-20,104200,Matcha Latte,Drink,5.45
2025-09-20,104201,Croissant,Food,3.25
2025-09-20,104202,Caffè Latte,Drink,10.5
2025-09-20,104203,Pumpkin Spice Latte,Seasonal,12.5
2025-09-20,104204,Caffè Latte,Drink,5.25
2025-09-20,104205,Pumpkin Spice Latte,Seasonal,6.25
2025-09-20,104206,Spinach Feta Wrap,Food,4.95
2025-09-20,104207,Caramel Macchiato,Drink,5.95
2025-09-20,104208,Americano,Drink,3.95
2025-09-20,104209,Caffè Latte,Drink,5.25
2025-09-20,104210,Pumpkin Spice Latte,Seasonal,6.25
2025-09-20,104211,Caffè Latte,Drink,10.5
2025-09-20,104212,Matcha Latte,Drink,10.9
2025-09-20,104213,Blueberry Muffin,Food,3.45
2025-09-20,104214,Caramel Macchiato,Drink,11.9
2025-09-20,104215,Turkey Pesto Panini,Food,6.95
2025-09-20,104216,Turkey Pesto Panini,Food,6.95
2025-09-20,104217,Caffè Latte,Drink,10.5
2025-09-20,104218,Caffè Latte,Drink,5.25
2025-09-20,104219,Caramel Macchiato,Drink,5.95
2025-09-20,104220,Turkey Pesto Panini,Food,6.95
2025-09-20,104221,Matcha Latte,Drink,5.45
2025-09-20,104222,Caffè Latte,Drink,10.5
2025-09-20,104223,Pumpkin Spice Latte,Seasonal,12.5
2025-09-20,104224,Blueberry Muffin,Food,3.45
2025-09-20,104225,Spinach Feta Wrap,Food,9.9
2025-09-20,104226,Matcha Latte,Drink,10.9
2025-09-20,104227,Cold Brew,Drink,4.75
2025-09-20,104228,Caffè Latte,Drink,10.5
2025-09-20,104229,Turkey Pesto Panini,Food,6.95
2025-09-20,104230,Spinach Feta Wrap,Food,9.9
2025-09-20,104231,Matcha Latte,Drink,5.45
2025-09-20,104232,Croissant,Food,6.5
2025-09-20,104233,Matcha Latte,Drink,5.45
2025-09-20,104234,Pumpkin Spice Latte,Seasonal,6.25
2025-09-20,104235,Turkey Pesto Panini,Food,6.95
2025-09-20,104236,Croissant,Food,3.25
2025-09-20,104237,Pumpkin Spice Latte,Seasonal,6.25
2025-09-20,104238,Cold Brew,Drink,9.5
2025-09-20,104239,Blueberry Muffin,Food,3.45
