date,order_id,item,category,revenue
2025-09-16,106040,Americano,Drink,3.95
2025-09-16,106041,Blueberry Muffin,Food,3.45
2025-09-16,106042,Pumpkin Spice Latte,Seasonal,6.25
2025-09-16,106043,Turkey Pesto Panini,Food,6.95
2025-09-16,106044,Spinach Feta Wrap,Food,4.95
2025-09-16,106045,Croissant,Food,3.25
2025-09-16,106046,Spinach Feta Wrap,Food,4.95
2025-09-16,106047,Blueberry Muffin,Food,3.45
2025-09-16,106048,Caffè Latte,Drink,5.25
2025-09-16,106049,Croissant,Food,6.5
2025-09-16,106050,Blueberry Muffin,Food,3.45
2025-09-16,106051,Caramel Macchiato,Drink,5.95
2025-09-16,106052,Cold Brew,Drink,4.75
2025-09-16,106053,Caffè Latte,Drink,5.25
2025-09-16,106054,Caffè Latte,Drink,10.5
2025-09-16,106055,Croissant,Food,3.25
2025-09-16,106056,Cold Brew,Drink,4.75
2025-09-16,106057,Caramel Macchiato,Drink,5.95
2025-09-16,106058,Americano,Drink,3.95
2025-09-16,106059,Pumpkin Spice Latte,Seasonal,6.25
2025-09-16,106060,Caffè Latte,Drink,5.25
2025-09-16,106061,Pumpkin Spice Latte,Seasonal,6.25
2025-09-16,106062,Cold Brew,Drink,4.75
2025-09-16,106063,Caffè Latte,Drink,5.25
2025-09-16,106064,Americano,Drink,7.9
2025-09-16,106065,Blueberry Muffin,Food,3.45
2025-09-16,106066,Spinach Feta Wrap,Food,9.9
2025-09-16,106067,Turkey Pesto Panini,Food,13.9
2025-09-16,106068,Spinach Feta Wrap,Food,9.9
2025-09-16,106069,Caffè Latte,Drink,5.25
2025-09-16,106070,Matcha Latte,Drink,5.45
2025-09-16,106071,Spinach Feta Wrap,Food,9.9
2025-09-16,106072,Cold Brew,Drink,9.5
2025-09-16,106073,Turkey Pesto Panini,Food,13.9
2025-09-16,106074,Blueberry Muffin,Food,3.45
2025-09-16,106075,Blueberry Muffin,Food,3.45
2025-09-16,106076,Croissant,Food,6.5
2025-09-16,106077,Spinach Feta Wrap,Food,9.9
2025-09-16,106078,Americano,Drink,7.9
2025-09-16,106079,Pumpkin Spice Latte,Seasonal,6.25
