date,order_id,item,category,revenue
2025-09-20,106200,Spinach Feta Wrap,Food,4.95
2025-09-20,106201,Blueberry Muffin,Food,6.9
2025-09-20,106202,Blueberry Muffin,Food,3.45
2025-09-20,106203,Blueberry Muffin,Food,3.45
2025-09-20,106204,Caramel Macchiato,Drink,5.95
2025-09-20,106205,Turkey Pesto Panini,Food,13.9
2025-09-20,106206,Cold Brew,Drink,4.75
2025-09-20,106207,Americano,Drink,3.95
2025-09-20,106208,Spinach Feta Wrap,Food,9.9
2025-09-20,106209,Caramel Macchiato,Drink,5.95
2025-09-20,106210,Pumpkin Spice Latte,Seasonal,6.25
2025-09-20,106211,Turkey Pesto Panini,Food,6.95
2025-09-20,106212,Americano,Drink,7.9
2025-09-20,106213,Croissant,Food,3.25
2025-09-20,106214,Blueberry Muffin,Food,3.45
2025-09-20,106215,Americano,Drink,3.95
2025-09-20,106216,Blueberry Muffin,Food,3.45
2025-09-20,106217,Pumpkin Spice Latte,Seasonal,12.5
2025-09-20,106218,Spinach Feta Wrap,Food,4.95
2025-09-20,106219,Croissant,Food,6.5
2025-09-20,106220,Croissant,Food,6.5
2025-09-20,106221,Blueberry Muffin,Food,3.45
2025-09-20,106222,Cold Brew,Drink,4.75
2025-09-20,106223,Pumpkin Spice Latte,Seasonal,6.25
2025-09-20,106224,Pumpkin Spice Latte,Seasonal,6.25
2025-09-20,106225,Americano,Drink,3.95
2025-09-20,106226,Caramel Macchiato,Drink,5.95
2025-09-20,106227,Americano,Drink,3.95
2025-09-20,106228,Matcha Latte,Drink,5.45
2025-09-20,106229,Blueberry Muffin,Food,6.9
2025-09-20,106230,Pumpkin Spice Latte,Seasonal,12.5
2025-09-20,106231,Caffè Latte,Drink,5.25
2025-09-20,106232,Caramel Macchiato,Drink,5.95
2025-09-20,106233,Americano,Drink,3.95
2025-09-20,106234,Cold Brew,Drink,9.5
2025-09-20,106235,Matcha Latte,Drink,10.9
2025-09-20,106236,Caramel Macchiato,Drink,11.9
2025-09-20,106237,Matcha Latte,Drink,5.45
2025-09-20,106238,Spinach Feta Wrap,Food,4.95
2025-09-20,106239,Croissant,Food,3.25
