date,order_id,item,category,revenue
2025-09-17,106080,Pumpkin Spice Latte,Seasonal,6.25
2025-09-17,106081,Spinach Feta Wrap,Food,4.95
2025-09-17,106082,Caffè Latte,Drink,5.25
2025-09-17,106083,Caffè Latte,Drink,5.25
2025-09-17,106084,Blueberry Muffin,Food,3.45
2025-09-17,106085,Spinach Feta Wrap,Food,4.95
2025-09-17,106086,Blueberry Muffin,Food,3.45
2025-09-17,106087,Americano,Drink,7.9
2025-09-17,106088,Spinach Feta Wrap,Food,9.9
2025-09-17,106089,Spinach Feta Wrap,Food,4.95
2025-09-17,106090,Turkey Pesto Panini,Food,6.95
2025-09-17,106091,Americano,Drink,3.95
2025-09-17,106092,Spinach Feta Wrap,Food,4.95
2025-09-17,106093,Spinach Feta Wrap,Food,4.95
2025-09-17,106094,Matcha Latte,Drink,5.45
2025-09-17,106095,Spinach Feta Wrap,Food,4.95
2025-09-17,106096,Turkey Pesto Panini,Food,6.95
2025-09-17,106097,Caffè Latte,Drink,5.25
2025-09-17,106098,Caramel Macchiato,Drink,5.95
2025-09-17,106099,Caramel Macchiato,Drink,5.95
2025-09-17,106100,Croissant,Food,6.5
2025-09-17,106101,Matcha Latte,Drink,10.9
2025-09-17,106102,Spinach Feta Wrap,Food,9.9
2025-09-17,106103,Blueberry Muffin,Food,3.45
2025-09-17,106104,Cold Brew,Drink,4.75
2025-09-17,106105,Croissant,Food,3.25
2025-09-17,106106,Cold Brew,Drink,4.75
2025-09-17,106107,Blueberry Muffin,Food,6.9
2025-09-17,106108,Caramel Macchiato,Drink,5.95
2025-09-17,106109,Spinach Feta Wrap,Food,4.95
2025-09-17,106110,Pumpkin Spice Latte,Seasonal,6.25
2025-09-17,106111,Turkey Pesto Panini,Food,6.95
2025-09-17,106112,Americano,Drink,3.95
2025-09-17,106113,Blueberry Muffin,Food,6.9
2025-09-17,106114,Americano,Drink,3.95
2025-09-17,106115,Pumpkin Spice Latte,Seasonal,6.25
2025-09-17,106116,Caffè Latte,Drink,10.5
2025-09-17,106117,Americano,Drink,7.9
2025-09-17,106118,Spinach Feta Wrap,Food,4.95
2025-09-17,106119,Blueberry Muffin,Food,6.9
