date,order_id,item,category,revenue
2025-09-15,106000,Cold Brew,Drink,4.75
2025-09-15,106001,Turkey Pesto Panini,Food,6.95
2025-09-15,106002,Caramel Macchiato,Drink,5.95
2025-09-15,106003,Turkey Pesto Panini,Food,6.95
2025-09-15,106004,Caramel Macchiato,Drink,5.95
2025-09-15,106005,Caffè Latte,Drink,5.25
2025-09-15,106006,Blueberry Muffin,Food,3.45
2025-09-15,106007,Spinach Feta Wrap,Food,9.9
2025-09-15,106008,Cold Brew,Drink,4.75
2025-09-15,106009,Pumpkin Spice Latte,Seasonal,6.25
2025-09-15,106010,Caffè Latte,Drink,5.25
2025-09-15,106011,Croissant,Food,3.25
2025-09-15,106012,Blueberry Muffin,Food,3.45
2025-09-15,106013,Croissant,Food,3.25
2025-09-15,106014,Croissant,Food,3.25
2025-09-15,106015,Blueberry Muffin,Food,6.9
2025-09-15,106016,Pumpkin Spice Latte,Seasonal,12.5
2025-09-15,106017,Croissant,Food,6.5
2025-09-15,106018,Pumpkin Spice Latte,Seasonal,12.5
2025-09-15,106019,Turkey Pesto Panini,Food,6.95
2025-09-15,106020,Pumpkin Spice Latte,Seasonal,6.25
2025-09-15,106021,Americano,Drink,3.95
2025-09-15,106022,Caffè Latte,Drink,5.25
2025-09-15,106023,Pumpkin Spice Latte,Seasonal,12.5
2025-09-15,106024,Pumpkin Spice Latte,Seasonal,12.5
2025-09-15,106025,Cold Brew,Drink,9.5
2025-09-15,106026,Pumpkin Spice Latte,Seasonal,6.25
2025-09-15,106027,Cold Brew,Drink,4.75
2025-09-15,106028,Blueberry Muffin,Food,3.45
2025-09-15,106029,Caramel Macchiato,Drink,5.95
2025-09-15,106030,Cold Brew,Drink,9.5
2025-09-15,106031,Matcha Latte,Drink,10.9
2025-09-15,106032,Turkey Pesto Panini,Food,6.95
2025-09-15,106033,Turkey Pesto Panini,Food,13.9
2025-09-15,106034,Caramel Macchiato,Drink,5.95
2025-09-15,106035,Matcha Latte,Drink,5.45
2025-09-15,106036,Croissant,Food,6.5
2025-09-15,106037,Croissant,Food,3.25
2025-09-15,106038,Croissant,Food,6.5
2025-09-15,106039,Caffè Latte,Drink,5.25
