date,order_id,item,category,revenue
2025-09-18,106120,Turkey Pesto Panini,Food,6.95
2025-09-18,106121,Pumpkin Spice Latte,Seasonal,12.5
2025-09-18,106122,Caffè Latte,Drink,5.25
2025-09-18,106123,Pumpkin Spice Latte,Seasonal,6.25
2025-09-18,106124,Caramel Macchiato,Drink,5.95
2025-09-18,106125,Cold Brew,Drink,4.75
2025-09-18,106126,Blueberry Muffin,Food,6.9
2025-09-18,106127,Matcha Latte,Drink,5.45
2025-09-18,106128,Croissant,Food,3.25
2025-09-18,106129,Caramel Macchiato,Drink,5.95
2025-09-18,106130,Turkey Pesto Panini,Food,6.95
2025-09-18,106131,Pumpkin Spice Latte,Seasonal,6.25
2025-09-18,106132,Americano,Drink,3.95
2025-09-18,106133,Spinach Feta Wrap,Food,9.9
2025-09-18,106134,Pumpkin Spice Latte,Seasonal,6.25
2025-09-18,106135,Caffè Latte,Drink,5.25
2025-09-18,106136,Spinach Feta Wrap,Food,9.9
2025-09-18,106137,Turkey Pesto Panini,Food,6.95
2025-09-18,106138,Spinach Feta Wrap,Food,4.95
2025-09-18,106139,Spinach Feta Wrap,Food,9.9
2025-09-18,106140,Americano,Drink,3.95
2025-09-18,106141,Caramel Macchiato,Drink,5.95
2025-09-18,106142,Croissant,Food,3.25
2025-09-18,106143,Turkey Pesto Panini,Food,6.95
2025-09-18,106144,Blueberry Muffin,Food,6.9
2025-09-18,106145,Spinach Feta Wrap,Food,4.95
2025-09-18,106146,Americano,Drink,3.95
2025-09-18,106147,Croissant,Food,3.25
2025-09-18,106148,Turkey Pesto Panini,Food,6.95
2025-09-18,106149,Croissant,Food,6.5
2025-09-18,106150,Pumpkin Spice Latte,Seasonal,6.25
2025-09-18,106151,Croissant,Food,3.25
2025-09-18,106152,Matcha Latte,Drink,5.45
2025-09-18,106153,Caramel Macchiato,Drink,5.95
2025-09-18,106154,Americano,Drink,3.95
2025-09-18,106155,Blueberry Muffin,Food,3.45
2025-09-18,106156,Spinach Feta Wrap,Food,4.95
2025-09-18,106157,Cold Brew,Drink,4.75
2025-09-18,106158,Pumpkin Spice Latte,Seasonal,6.25
2025-09-18,106159,Turkey Pesto Panini,Food,13.9
