date,order_id,item,category,revenue
2025-09-17,105080,Spinach Feta Wrap,Food,4.95
2025-09-17,105081,Cold Brew,Drink,4.75
2025-09-17,105082,Cold Brew,Drink,4.75
2025-09-17,105083,Matcha Latte,Drink,5.45
2025-09-17,105084,Croissant,Food,3.25
2025-09-17,105085,Croissant,Food,3.25
2025-09-17,105086,Caramel Macchiato,Drink,5.95
2025-09-17,105087,Americano,Drink,3.95
2025-09-17,105088,Cold Brew,Drink,4.75
2025-09-17,105089,Caramel Macchiato,Drink,5.95
2025-09-17,105090,Cold Brew,Drink,9.5
2025-09-17,105091,Cold Brew,Drink,4.75
2025-09-17,105092,Croissant,Food,3.25
2025-09-17,105093,Cold Brew,Drink,9.5
2025-09-17,105094,Turkey Pesto Panini,Food,6.95
2025-09-17,105095,Pumpkin Spice Latte,Seasonal,12.5
2025-09-17,105096,Croissant,Food,3.25
2025-09-17,105097,Cold Brew,Drink,4.75
2025-09-17,105098,Pumpkin Spice Latte,Seasonal,6.25
2025-09-17,105099,Cold Brew,Drink,4.75
2025-09-17,105100,Matcha Latte,Drink,5.45
2025-09-17,105101,Cold Brew,Drink,4.75
2025-09-17,105102,Caffè Latte,Drink,5.25
2025-09-17,105103,Caramel Macchiato,Drink,5.95
2025-09-17,105104,Matcha Latte,Drink,5.45
2025-09-17,105105,Caramel Macchiato,Drink,11.9
2025-09-17,105106,Blueberry Muffin,Food,3.45
2025-09-17,105107,Spinach Feta Wrap,Food,4.95
2025-09-17,105108,Matcha Latte,Drink,5.45
2025-09-17,105109,Croissant,Food,3.25
2025-09-17,105110,Turkey Pesto Panini,Food,6.95
2025-09-17,105111,Caffè Latte,Drink,5.25
2025-09-17,105112,Cold Brew,Drink,4.75
2025-09-17,105113,Pumpkin Spice Latte,Seasonal,6.25
2025-09-17,105114,Cold Brew,Drink,4.75
2025-09-17,105115,Blueberry Muffin,Food,6.9
2025-09-17,105116,Americano,Drink,3.95
2025-09-17,105117,Caramel Macchiato,Drink,5.95
2025-09-17,105118,Caramel Macchiato,Drink,5.95
2025-09-17,105119,Blueberry Muffin,Food,3.45
