date,order_id,item,category,revenue
2025-09-20,105200,Americano,Drink,3.95
2025-09-20,105201,Cold Brew,Drink,4.75
2025-09-20,105202,Cold Brew,Drink,4.75
2025-09-20,105203,Matcha Latte,Drink,5.45
2025-09-20,105204,Caramel Macchiato,Drink,11.9
2025-09-20,105205,Matcha Latte,Drink,5.45
2025-09-20,105206,Matcha Latte,Drink,5.45
2025-09-20,105207,Croissant,Food,3.25
2025-09-20,105208,Croissant,Food,6.5
2025-09-20,105209,Blueberry Muffin,Food,6.9
2025-09-20,105210,Americano,Drink,3.95
2025-09-20,105211,Caffè Latte,Drink,5.25
2025-09-20,105212,Spinach Feta Wrap,Food,9.9
2025-09-20,105213,Cold Brew,Drink,4.75
2025-09-20,105214,Blueberry Muffin,Food,3.45
2025-09-20,105215,Croissant,Food,3.25
2025-09-20,105216,Caffè Latte,Drink,5.25
2025-09-20,105217,Turkey Pesto Panini,Food,6.95
2025-09-20,105218,Pumpkin Spice Latte,Seasonal,6.25
2025-09-20,105219,Cold Brew,Drink,4.75
2025-09-20,105220,Croissant,Food,3.25
2025-09-20,105221,Matcha Latte,Drink,5.45
2025-09-20,105222,Turkey Pesto Panini,Food,13.9
2025-09-20,105223,Croissant,Food,3.25
2025-09-20,105224,Caramel Macchiato,Drink,5.95
2025-09-20,105225,Caffè Latte,Drink,5.25
2025-09-20,105226,Blueberry Muffin,Food,6.9
2025-09-20,105227,Caffè Latte,Drink,10.5
2025-09-20,105228,Americano,Drink,7.9
2025-09-20,105229,Caramel Macchiato,Drink,11.9
2025-09-20,105230,Croissant,Food,3.25
2025-09-20,105231,Blueberry Muffin,Food,3.45
2025-09-20,105232,Cold Brew,Drink,4.75
2025-09-20,105233,Pumpkin Spice Latte,Seasonal,6.25
2025-09-20,105234,Americano,Drink,7.9
2025-09-20,105235,Caramel Macchiato,Drink,5.95
2025-09-20,105236,Caffè Latte,Drink,5.25
2025-09-20,105237,Caramel Macchiato,Drink,11.9
2025-09-20,105238,Americano,Drink,3.95
2025-09-20,105239,Cold Brew,Drink,4.75
