date,order_id,item,category,revenue
2025-09-19,105160,Spinach Feta Wrap,Food,4.95
2025-09-19,105161,Croissant,Food,3.25
2025-09-19,105162,Americano,Drink,7.9
2025-09-19,105163,Pumpkin Spice Latte,Seasonal,6.25
2025-09-19,105164,Spinach Feta Wrap,Food,4.95
2025-09-19,105165,Matcha Latte,Drink,5.45
2025-09-19,105166,Pumpkin Spice Latte,Seasonal,6.25
2025-09-19,105167,Blueberry Muffin,Food,3.45
2025-09-19,105168,Caffè Latte,Drink,5.25
2025-09-19,105169,Turkey Pesto Panini,Food,6.95
2025-09-19,105170,Spinach Feta Wrap,Food,4.95
2025-09-19,105171,Blueberry Muffin,Food,6.9
2025-09-19,105172,Croissant,Food,3.25
2025-09-19,105173,Turkey Pesto Panini,Food,6.95
2025-09-19,105174,Pumpkin Spice Latte,Seasonal,6.25
2025-09-19,105175,Caffè Latte,Drink,5.25
2025-09-19,105176,Croissant,Food,3.25
2025-09-19,105177,Turkey Pesto Panini,Food,6.95
2025-09-19,105178,Americano,Drink,3.95
2025-09-19,105179,Blueberry Muffin,Food,3.45
2025-09-19,105180,Matcha Latte,Drink,5.45
2025-09-19,105181,Matcha Latte,Drink,5.45
2025-09-19,105182,Matcha Latte,Drink,5.45
2025-09-19,105183,Pumpkin Spice Latte,Seasonal,6.25
2025-09-19,105184,Blueberry Muffin,Food,3.45
2025-09-19,105185,Turkey Pesto Panini,Food,6.95
2025-09-19,105186,Matcha Latte,Drink,10.9
2025-09-19,105187,Cold Brew,Drink,4.75
2025-09-19,105188,Americano,Drink,3.95
2025-09-19,105189,Spinach Feta Wrap,Food,4.95
2025-09-19,105190,Caffè Latte,Drink,5.25
2025-09-19,105191,Caffè Latte,Drink,5.25
2025-09-19,105192,Blueberry Muffin,Food,3.45
2025-09-19,105193,Croissant,Food,3.25
2025-09-19,105194,Caffè Latte,Drink,10.5
2025-09-19,105195,Spinach Feta Wrap,Food,4.95
2025-09-19,105196,Caramel Macchiato,Drink,5.95
2025-09-19,105197,Americano,Drink,3.95
2025-09-19,105198,Croissant,Food,3.25
2025-09-19,105199,Croissant,Food,6.5
