date,order_id,item,category,revenue
2025-09-21,105240,Americano,Drink,3.95
2025-09-21,105241,Americano,Drink,3.95
2025-09-21,105242,Caffè Latte,Drink,5.25
2025-09-21,105243,Croissant,Food,3.25
2025-09-21,105244,Caffè Latte,Drink,5.25
2025-09-21,105245,Caffè Latte,Drink,10.5
2025-09-21,105246,Caffè Latte,Drink,5.25
2025-09-21,105247,Spinach Feta Wrap,Food,4.95
2025-09-21,105248,Pumpkin Spice Latte,Seasonal,12.5
2025-09-21,105249,Turkey Pesto Panini,Food,6.95
2025-09-21,105250,Cold Brew,Drink,9.5
2025-09-21,105251,Pumpkin Spice Latte,Seasonal,6.25
2025-09-21,105252,Pumpkin Spice Latte,Seasonal,6.25
2025-09-21,105253,Cold Brew,Drink,4.75
2025-09-21,105254,Caramel Macchiato,Drink,5.95
2025-09-21,105255,Turkey Pesto Panini,Food,6.95
2025-09-21,105256,Blueberry Muffin,Food,3.45
2025-09-21,105257,Spinach Feta Wrap,Food,4.95
2025-09-21,105258,Matcha Latte,Drink,5.45
2025-09-21,105259,Blueberry Muffin,Food,3.45
2025-09-21,105260,Croissant,Food,3.25
2025-09-21,105261,Spinach Feta Wrap,Food,4.95
2025-09-21,105262,Pumpkin Spice Latte,Seasonal,12.5
2025-09-21,105263,Caramel Macchiato,Drink,5.95
2025-09-21,105264,Croissant,Food,6.5
2025-09-21,105265,Spinach Feta Wrap,Food,4.95
2025-09-21,105266,Matcha Latte,Drink,5.45
2025-09-21,105267,Pumpkin Spice Latte,Seasonal,6.25
2025-09-21,105268,Croissant,Food,3.25
2025-09-21,105269,Turkey Pesto Panini,Food,6.95
2025-09-21,105270,Matcha Latte,Drink,5.45
2025-09-21,105271,Caffè Latte,Drink,5.25
2025-09-21,105272,Cold Brew,Drink,4.75
2025-09-21,105273,Cold Brew,Drink,4.75
2025-09-21,105274,Spinach Feta Wrap,Food,4.95
2025-09-21,105275,Cold Brew,Drink,4.75
2025-09-21,105276,Cold Brew,Drink,9.5
2025-09-21,105277,Turkey Pesto Panini,Food,6.95
2025-09-21,105278,Caramel Macchiato,Drink,11.9
2025-09-21,105279,Caramel Macchiato,Drink,5.95
