date,order_id,item,category,revenue
2025-09-18,107120,Matcha Latte,Drink,10.9
2025-09-18,107121,Caramel Macchiato,Drink,5.95
2025-09-18,107122,Croissant,Food,3.25
2025-09-18,107123,Caramel Macchiato,Drink,5.95
2025-09-18,107124,Pumpkin Spice Latte,Seasonal,6.25
2025-09-18,107125,Croissant,Food,3.25
2025-09-18,107126,Americano,Drink,7.9
2025-09-18,107127,Turkey Pesto Panini,Food,13.9
2025-09-18,107128,Blueberry Muffin,Food,3.45
2025-09-18,107129,Cold Brew,Drink,4.75
2025-09-18,107130,Pumpkin Spice Latte,Seasonal,12.5
2025-09-18,107131,Cold Brew,Drink,4.75
2025-09-18,107132,Croissant,Food,6.5
2025-09-18,107133,Cold Brew,Drink,4.75
2025-09-18,107134,Croissant,Food,6.5
2025-09-18,107135,Spinach Feta Wrap,Food,4.95
2025-09-18,107136,Caramel Macchiato,Drink,11.9
2025-09-18,107137,Americano,Drink,3.95
2025-09-18,107138,Americano,Drink,3.95
2025-09-18,107139,Caramel Macchiato,Drink,5.95
2025-09-18,107140,Americano,Drink,3.95
2025-09-18,107141,Caramel Macchiato,Drink,11.9
2025-09-18,107142,Americano,Drink,3.95
2025-09-18,107143,Cold Brew,Drink,4.75
2025-09-18,107144,Caramel Macchiato,Drink,11.9
2025-09-18,107145,Americano,Drink,7.9
2025-09-18,107146,Blueberry Muffin,Food,3.45
2025-09-18,107147,Pumpkin Spice Latte,Seasonal,6.25
2025-09-18,107148,Blueberry Muffin,Food,6.9
2025-09-18,107149,Matcha Latte,Drink,5.45
2025-09-18,107150,Cold Brew,Drink,4.75
2025-09-18,107151,Croissant,Food,3.25
2025-09-18,107152,Caffè Latte,Drink,5.25
2025-09-18,107153,Croissant,Food,3.25
2025-09-18,107154,Caffè Latte,Drink,5.25
2025-09-18,107155,Turkey Pesto Panini,Food,6.95
2025-09-18,107156,Pumpkin Spice Latte,Seasonal,6.25
2025-09-18,107157,Turkey Pesto Panini,Food,13.9
2025-09-18,107158,Caffè Latte,Drink,5.25
2025-09-18,107159,Turkey Pesto Panini,Food,6.95
