date,order_id,item,category,revenue
2025-09-20,107200,Blueberry Muffin,Food,6.9
2025-09-20,107201,Caffè Latte,Drink,5.25
2025-09-20,107202,Caffè Latte,Drink,5.25
2025-09-20,107203,Pumpkin Spice Latte,Seasonal,6.25
2025-09-20,107204,Americano,Drink,3.95
2025-09-20,107205,Caffè Latte,Drink,5.25
2025-09-20,107206,Turkey Pesto Panini,Food,6.95
2025-09-20,107207,Caffè Latte,Drink,10.5
2025-09-20,107208,Caramel Macchiato,Drink,5.95
2025-09-20,107209,Blueberry Muffin,Food,3.45
2025-09-20,107210,Caramel Macchiato,Drink,5.95
2025-09-20,107211,Caffè Latte,Drink,5.25
2025-09-20,107212,Spinach Feta Wrap,Food,9.9
2025-09-20,107213,Caffè Latte,Drink,5.25
2025-09-20,107214,Blueberry Muffin,Food,3.45
2025-09-20,107215,Croissant,Food,3.25
2025-09-20,107216,Caramel Macchiato,Drink,5.95
2025-09-20,107217,Caramel Macchiato,Drink,11.9
2025-09-20,107218,Pumpkin Spice Latte,Seasonal,6.25
2025-09-20,107219,Pumpkin Spice Latte,Seasonal,6.25
2025-09-20,107220,Blueberry Muffin,Food,3.45
2025-09-20,107221,Americano,Drink,3.95
2025-09-20,107222,Cold Brew,Drink,4.75
2025-09-20,107223,Caffè Latte,Drink,5.25
2025-09-20,107224,Spinach Feta Wrap,Food,9.9
2025-09-20,107225,Americano,Drink,3.95
2025-09-20,107226,Spinach Feta Wrap,Food,4.95
2025-09-20,107227,Turkey Pesto Panini,Food,13.9
2025-09-20,107228,Blueberry Muffin,Food,3.45
2025-09-20,107229,Caramel Macchiato,Drink,11.9
2025-09-20,107230,Americano,Drink,3.95
2025-09-20,107231,Caramel Macchiato,Drink,11.9
2025-09-20,107232,Caffè Latte,Drink,5.25
2025-09-20,107233,Americano,Drink,3.95
2025-09-20,107234,Caramel Macchiato,Drink,11.9
2025-09-20,107235,Americano,Drink,7.9
2025-09-20,107236,Blueberry Muffin,Food,3.45
2025-09-20,107237,Turkey Pesto Panini,Food,13.9
2025-09-20,107238,Cold Brew,Drink,4.75
2025-09-20,107239,Croissant,Food,6.5
