date,order_id,item,category,revenue
2025-09-21,107240,Matcha Latte,Drink,5.45
2025-09-21,107241,Spinach Feta Wrap,Food,9.9
2025-09-21,107242,Pumpkin Spice Latte,Seasonal,12.5
2025-09-21,107243,Croissant,Food,6.5
2025-09-21,107244,Americano,Drink,3.95
2025-09-21,107245,Cold Brew,Drink,4.75
2025-09-21,107246,Spinach Feta Wrap,Food,4.95
2025-09-21,107247,Caramel Macchiato,Drink,5.95
2025-09-21,107248,Caffè Latte,Drink,5.25
2025-09-21,107249,Cold Brew,Drink,9.5
2025-09-21,107250,Caffè Latte,Drink,5.25
2025-09-21,107251,Caramel Macchiato,Drink,5.95
2025-09-21,107252,Croissant,Food,6.5
2025-09-21,107253,Matcha Latte,Drink,10.9
2025-09-21,107254,Americano,Drink,3.95
2025-09-21,107255,Cold Brew,Drink,4.75
2025-09-21,107256,Croissant,Food,3.25
2025-09-21,107257,Americano,Drink,7.9
2025-09-21,107258,Matcha Latte,Drink,5.45
2025-09-21,107259,Cold Brew,Drink,4.75
2025-09-21,107260,Caffè Latte,Drink,5.25
2025-09-21,107261,Blueberry Muffin,Food,6.9
2025-09-21,107262,Blueberry Muffin,Food,6.9
2025-09-21,107263,Cold Brew,Drink,4.75
2025-09-21,107264,Caffè Latte,Drink,5.25
2025-09-21,107265,Turkey Pesto Panini,Food,6.95
2025-09-21,107266,Cold Brew,Drink,9.5
2025-09-21,107267,Croissant,Food,3.25
2025-09-21,107268,Turkey Pesto Panini,Food,6.95
2025-09-21,107269,Americano,Drink,3.95
2025-09-21,107270,Turkey Pesto Panini,Food,6.95
2025-09-21,107271,Turkey Pesto Panini,Food,6.95
2025-09-21,107272,Turkey Pesto Panini,Food,13.9
2025-09-21,107273,Blueberry Muffin,Food,3.45
2025-09-21,107274,Pumpkin Spice Latte,Seasonal,6.25
2025-09-21,107275,Cold Brew,Drink,9.5
2025-09-21,107276,Pumpkin Spice Latte,Seasonal,12.5
2025-09-21,107277,Caffè Latte,Drink,5.25
2025-09-21,107278,Caramel Macchiato,Drink,11.9
2025-09-21,107279,Caramel Macchiato,Drink,11.9
