date,order_id,item,category,revenue
2025-09-16,107040,Matcha Latte,Drink,5.45
2025-09-16,107041,Caramel Macchiato,Drink,11.9
2025-09-16,107042,Caramel Macchiato,Drink,5.95
2025-09-16,107043,Caramel Macchiato,Drink,5.95
2025-09-16,107044,Spinach Feta Wrap,Food,4.95
2025-09-16,107045,Turkey Pesto Panini,Food,6.95
2025-09-16,107046,Blueberry Muffin,Food,3.45
2025-09-16,107047,Cold Brew,Drink,9.5
2025-09-16,107048,Pumpkin Spice Latte,Seasonal,6.25
2025-09-16,107049,Croissant,Food,6.5
2025-09-16,107050,Americano,Drink,3.95
2025-09-16,107051,Matcha Latte,Drink,5.45
2025-09-16,107052,Turkey Pesto Panini,Food,6.95
2025-09-16,107053,Croissant,Food,6.5
2025-09-16,107054,Spinach Feta Wrap,Food,9.9
2025-09-16,107055,Matcha Latte,Drink,5.45
2025-09-16,107056,Matcha Latte,Drink,10.9
2025-09-16,107057,Caramel Macchiato,Drink,5.95
2025-09-16,107058,Matcha Latte,Drink,10.9
2025-09-16,107059,Pumpkin Spice Latte,Seasonal,12.5
2025-09-16,107060,Americano,Drink,3.95
2025-09-16,107061,Spinach Feta Wrap,Food,4.95
2025-09-16,107062,Americano,Drink,3.95
2025-09-16,107063,Blueberry Muffin,Food,3.45
2025-09-16,107064,Pumpkin Spice Latte,Seasonal,6.25
2025-09-16,107065,Pumpkin Spice Latte,Seasonal,12.5
2025-09-16,107066,Blueberry Muffin,Food,3.45
2025-09-16,107067,Americano,Drink,3.95
2025-09-16,107068,Blueberry Muffin,Food,3.45
2025-09-16,107069,Blueberry Muffin,Food,3.45
2025-09-16,107070,Pumpkin Spice Latte,Seasonal,6.25
2025-09-16,107071,Spinach Feta Wrap,Food,4.95
2025-09-16,107072,Caramel Macchiato,Drink,5.95
2025-09-16,107073,Turkey Pesto Panini,Food,13.9
2025-09-16,107074,Turkey Pesto Panini,Food,6.95
2025-09-16,107075,Croissant,Food,3.25
2025-09-16,107076,Caffè Latte,Drink,5.25
2025-09-16,107077,Croissant,Food,6.5
2025-09-16,107078,Spinach Feta Wrap,Food,4.95
2025-09-16,107079,Pumpkin Spice Latte,Seasonal,6.25
