date,order_id,item,category,revenue
2025-09-21,2240,Cold Brew,Drink,9.5
2025-09-21,2241,Caffè Latte,Drink,10.5
2025-09-21,2242,Blueberry Muffin,Food,3.45
2025-09-21,2243,Americano,Drink,3.95
2025-09-21,2244,Caffè Latte,Drink,5.25
2025-09-21,2245,Pumpkin Spice Latte,Seasonal,6.25
2025-09-21,2246,Spinach Feta Wrap,Food,4.95
2025-09-21,2247,Spinach Feta Wrap,Food,9.9
2025-09-21,2248,Cold Brew,Drink,4.75
2025-09-21,2249,Cold Brew,Drink,4.75
2025-09-21,2250,Caffè Latte,Drink,5.25
2025-09-21,2251,Caffè Latte,Drink,5.25
2025-09-21,2252,Matcha Latte,Drink,5.45
2025-09-21,2253,Spinach Feta Wrap,Food,4.95
2025-09-21,2254,Pumpkin Spice Latte,Seasonal,6.25
2025-09-21,2255,Spinach Feta Wrap,Food,4.95
2025-09-21,2256,Caramel Macchiato,Drink,5.95
2025-09-21,2257,Caffè Latte,Drink,5.25
2025-09-21,2258,Blueberry Muffin,Food,3.45
2025-09-21,2259,Americano,Drink,3.95
2025-09-21,2260,Cold Brew,Drink,9.5
2025-09-21,2261,Spinach Feta Wrap,Food,4.95
2025-09-21,2262,Americano,Drink,3.95
2025-09-21,2263,Spinach Feta Wrap,Food,9.9
2025-09-21,2264,Matcha Latte,Drink,5.45
2025-09-21,2265,Blueberry Muffin,Food,3.45
2025-09-21,2266,Croissant,Food,3.25
2025-09-21,2267,Matcha Latte,Drink,5.45
2025-09-21,2268,Pumpkin Spice Latte,Seasonal,6.25
2025-09-21,2269,Croissant,Food,3.25
2025-09-21,2270,Croissant,Food,6.5
2025-09-21,2271,Spinach Feta Wrap,Food,4.95
2025-09-21,2272,Americano,Drink,3.95
2025-09-21,2273,Turkey Pesto Panini,Food,13.9
2025-09-21,2274,Caramel Macchiato,Drink,11.9
2025-09-21,2275,Spinach Feta Wrap,Food,9.9
2025-09-21,2276,Croissant,Food,6.5
2025-09-21,2277,Caffè Latte,Drink,5.25
2025-09-21,2278,Pumpkin Spice Latte,Seasonal,6.25
2025-09-21,2279,Caramel Macchiato,Drink,5.95
