date,order_id,item,category,revenue
2025-09-20,2200,Pumpkin Spice Latte,Seasonal,12.5
2025-09-20,2201,Americano,Drink,3.95
2025-09-20,2202,Americano,Drink,7.9
2025-09-20,2203,Blueberry Muffin,Food,3.45
2025-09-20,2204,Pumpkin Spice Latte,Seasonal,12.5
2025-09-20,2205,Blueberry Muffin,Food,3.45
2025-09-20,2206,Americano,Drink,3.95
2025-09-20,2207,Caramel Macchiato,Drink,5.95
2025-09-20,2208,Pumpkin Spice Latte,Seasonal,6.25
2025-09-20,2209,Blueberry Muffin,Food,3.45
2025-09-20,2210,Turkey Pesto Panini,Food,6.95
2025-09-20,2211,Matcha Latte,Drink,5.45
2025-09-20,2212,Cold Brew,Drink,9.5
2025-09-20,2213,Blueberry Muffin,Food,6.9
2025-09-20,2214,Cold Brew,Drink,4.75
2025-09-20,2215,Caramel Macchiato,Drink,5.95
2025-09-20,2216,Spinach Feta Wrap,Food,4.95
2025-09-20,2217,Pumpkin Spice Latte,Seasonal,6.25
2025-09-20,2218,Matcha Latte,Drink,5.45
2025-09-20,2219,Matcha Latte,Drink,5.45
2025-09-20,2220,Caramel Macchiato,Drink,5.95
2025-09-20,2221,Caramel Macchiato,Drink,11.9
2025-09-20,2222,Spinach Feta Wrap,Food,9.9
2025-09-20,2223,Cold Brew,Drink,4.75
2025-09-20,2224,Caramel Macchiato,Drink,5.95
2025-09-20,2225,Turkey Pesto Panini,Food,6.95
2025-09-20,2226,Cold Brew,Drink,4.75
2025-09-20,2227,Caffè Latte,Drink,5.25
2025-09-20,2228,Croissant,Food,3.25
2025-09-20,2229,Caramel Macchiato,Drink,5.95
2025-09-20,2230,Caramel Macchiato,Drink,5.95
2025-09-20,2231,Matcha Latte,Drink,10.9
2025-09-20,2232,Croissant,Food,3.25
2025-09-20,2233,Croissant,Food,3.25
2025-09-20,2234,Pumpkin Spice Latte,Seasonal,6.25
2025-09-20,2235,Matcha Latte,Drink,5.45
2025-09-20,2236,Turkey Pesto Panini,Food,6.95
2025-09-20,2237,Caffè Latte,Drink,10.5
2025-09-20,2238,Spinach Feta Wrap,Food,4.95
2025-09-20,2239,Matcha Latte,Drink,10.9
