date,order_id,item,category,revenue
2025-09-16,2040,Cold Brew,Drink,9.5
2025-09-16,2041,Pumpkin Spice Latte,Seasonal,6.25
2025-09-16,2042,Turkey Pesto Panini,Food,6.95
2025-09-16,2043,Pumpkin Spice Latte,Seasonal,6.25
2025-09-16,2044,Americano,Drink,7.9
2025-09-16,2045,Americano,Drink,3.95
2025-09-16,2046,Pumpkin Spice Latte,Seasonal,6.25
2025-09-16,2047,Caffè Latte,Drink,5.25
2025-09-16,2048,Croissant,Food,3.25
2025-09-16,2049,Caramel Macchiato,Drink,5.95
2025-09-16,2050,Blueberry Muffin,Food,3.45
2025-09-16,2051,Americano,Drink,3.95
2025-09-16,2052,Spinach Feta Wrap,Food,4.95
2025-09-16,2053,Turkey Pesto Panini,Food,6.95
2025-09-16,2054,Croissant,Food,3.25
2025-09-16,2055,Blueberry Muffin,Food,3.45
2025-09-16,2056,Turkey Pesto Panini,Food,6.95
2025-09-16,2057,Matcha Latte,Drink,10.9
2025-09-16,2058,Spinach Feta Wrap,Food,9.9
2025-09-16,2059,Caffè Latte,Drink,5.25
2025-09-16,2060,Cold Brew,Drink,9.5
2025-09-16,2061,Croissant,Food,3.25
2025-09-16,2062,Cold Brew,Drink,9.5
2025-09-16,2063,Caramel Macchiato,Drink,11.9
2025-09-16,2064,Americano,Drink,3.95
2025-09-16,2065,Spinach Feta Wrap,Food,9.9
2025-09-16,2066,Americano,Drink,3.95
2025-09-16,2067,Croissant,Food,3.25
2025-09-16,2068,Caramel Macchiato,Drink,11.9
2025-09-16,2069,Caramel Macchiato,Drink,11.9
2025-09-16,2070,Cold Brew,Drink,4.75
2025-09-16,2071,Americano,Drink,3.95
2025-09-16,2072,Cold Brew,Drink,4.75
2025-09-16,2073,Caramel Macchiato,Drink,5.95
2025-09-16,2074,Cold Brew,Drink,4.75
2025-09-16,2075,Croissant,Food,3.25
2025-09-16,2076,Turkey Pesto Panini,Food,6.95
2025-09-16,2077,Blueberry Muffin,Food,6.9
2025-09-16,2078,Pumpkin Spice Latte,Seasonal,12.5
2025-09-16,2079,Caffè Latte,Drink,5.25
