date,order_id,item,category,revenue
2025-09-18,2120,Americano,Drink,3.95
2025-09-18,2121,Croissant,Food,3.25
2025-09-18,2122,Pumpkin Spice Latte,Seasonal,6.25
2025-09-18,2123,Croissant,Food,3.25
2025-09-18,2124,Matcha Latte,Drink,10.9
2025-09-18,2125,Blueberry Muffin,Food,3.45
2025-09-18,2126,Matcha Latte,Drink,5.45
2025-09-18,2127,Spinach Feta Wrap,Food,4.95
2025-09-18,2128,Caffè Latte,Drink,5.25
2025-09-18,2129,Caffè Latte,Drink,5.25
2025-09-18,2130,Caffè Latte,Drink,5.25
2025-09-18,2131,Cold Brew,Drink,4.75
2025-09-18,2132,Matcha Latte,Drink,5.45
2025-09-18,2133,Matcha Latte,Drink,5.45
2025-09-18,2134,Cold Brew,Drink,4.75
2025-09-18,2135,Blueberry Muffin,Food,3.45
2025-09-18,2136,Pumpkin Spice Latte,Seasonal,6.25
2025-09-18,2137,Cold Brew,Drink,4.75
2025-09-18,2138,Turkey Pesto Panini,Food,13.9
2025-09-18,2139,Pumpkin Spice Latte,Seasonal,6.25
2025-09-18,2140,Spinach Feta Wrap,Food,4.95
2025-09-18,2141,Pumpkin Spice Latte,Seasonal,6.25
2025-09-18,2142,Blueberry Muffin,Food,6.9
2025-09-18,2143,Spinach Feta Wrap,Food,4.95
2025-09-18,2144,Americano,Drink,3.95
2025-09-18,2145,Americano,Drink,3.95
2025-09-18,2146,Pumpkin Spice Latte,Seasonal,6.25
2025-09-18,2147,Matcha Latte,Drink,5.45
2025-09-18,2148,Pumpkin Spice Latte,Seasonal,6.25
2025-09-18,2149,Cold Brew,Drink,9.5
2025-09-18,2150,Americano,Drink,3.95
2025-09-18,2151,Spinach Feta Wrap,Food,4.95
2025-09-18,2152,Cold Brew,Drink,9.5
2025-09-18,2153,Matcha Latte,Drink,5.45
2025-09-18,2154,Pumpkin Spice Latte,Seasonal,6.25
2025-09-18,2155,Cold Brew,Drink,4.75
2025-09-18,2156,Pumpkin Spice Latte,Seasonal,6.25
2025-09-18,2157,Turkey Pesto Panini,Food,6.95
2025-09-18,2158,Matcha Latte,Drink,5.45
2025-09-18,2159,Blueberry Muffin,Food,3.45
