date,order_id,item,category,revenue
2025-09-20,109200,Pumpkin Spice Latte,Seasonal,12.5
2025-09-20,109201,Cold Brew,Drink,4.75
2025-09-20,109202,Pumpkin Spice Latte,Seasonal,12.5
2025-09-20,109203,Caramel Macchiato,Drink,11.9
2025-09-20,109204,Blueberry Muffin,Food,6.9
2025-09-20,109205,Croissant,Food,3.25
2025-09-20,109206,Pumpkin Spice Latte,Seasonal,6.25
2025-09-20,109207,Pumpkin Spice Latte,Seasonal,12.5
2025-09-20,109208,Matcha Latte,Drink,5.45
2025-09-20,109209,Turkey Pesto Panini,Food,13.9
2025-09-20,109210,Caffè Latte,Drink,5.25
2025-09-20,109211,Caramel Macchiato,Drink,5.95
2025-09-20,109212,Blueberry Muffin,Food,3.45
2025-09-20,109213,Caffè Latte,Drink,5.25
2025-09-20,109214,Americano,Drink,3.95
2025-09-20,109215,Caramel Macchiato,Drink,5.95
2025-09-20,109216,Matcha Latte,Drink,5.45
2025-09-20,109217,Pumpkin Spice Latte,Seasonal,6.25
2025-09-20,109218,Caramel Macchiato,Drink,5.95
2025-09-20,109219,Caffè Latte,Drink,5.25
2025-09-20,109220,Cold Brew,Drink,4.75
2025-09-20,109221,Pumpkin Spice Latte,Seasonal,6.25
2025-09-20,109222,Matcha Latte,Drink,10.9
2025-09-20,109223,Americano,Drink,7.9
2025-09-20,109224,Matcha Latte,Drink,5.45
2025-09-20,109225,Caffè Latte,Drink,5.25
2025-09-20,109226,Americano,Drink,3.95
2025-09-20,109227,Matcha Latte,Drink,5.45
2025-09-20,109228,Caramel Macchiato,Drink,5.95
2025-09-20,109229,Matcha Latte,Drink,10.9
2025-09-20,109230,Caramel Macchiato,Drink,5.95
2025-09-20,109231,Cold Brew,Drink,4.75
2025-09-20,109232,Turkey Pesto Panini,Food,6.95
2025-09-20,109233,Caramel Macchiato,Drink,11.9
2025-09-20,109234,Pumpkin Spice Latte,Seasonal,6.25
2025-09-20,109235,Caffè Latte,Drink,5.25
2025-09-20,109236,Matcha Latte,Drink,5.45
2025-09-20,109237,Croissant,Food,3.25
2025-09-20,109238,Blueberry Muffin,Food,3.45
2025-09-20,109239,Croissant,Food,3.25
