date,order_id,item,category,revenue
2025-09-18,109120,Caramel Macchiato,Drink,5.95
2025-09-18,109121,Pumpkin Spice Latte,Seasonal,6.25
2025-09-18,109122,Caramel Macchiato,Drink,5.95
2025-09-18,109123,Caffè Latte,Drink,5.25
2025-09-18,109124,Matcha Latte,Drink,5.45
2025-09-18,109125,Pumpkin Spice Latte,Seasonal,6.25
2025-09-18,109126,Turkey Pesto Panini,Food,13.9
2025-09-18,109127,Matcha Latte,Drink,5.45
2025-09-18,109128,Matcha Latte,Drink,5.45
2025-09-18,109129,Americano,Drink,3.95
2025-09-18,109130,Matcha Latte,Drink,5.45
2025-09-18,109131,Caramel Macchiato,Drink,5.95
2025-09-18,109132,Caffè Latte,Drink,5.25
2025-09-18,109133,Caramel Macchiato,Drink,5.95
2025-09-18,109134,Matcha Latte,Drink,5.45
2025-09-18,109135,Spinach Feta Wrap,Food,9.9
2025-09-18,109136,Turkey Pesto Panini,Food,6.95
2025-09-18,109137,Caffè Latte,Drink,10.5
2025-09-18,109138,Blueberry Muffin,Food,3.45
2025-09-18,109139,Blueberry Muffin,Food,3.45
2025-09-18,109140,Cold Brew,Drink,4.75
2025-09-18,109141,Turkey Pesto Panini,Food,13.9
2025-09-18,109142,Croissant,Food,3.25
2025-09-18,109143,Croissant,Food,6.5
2025-09-18,109144,Spinach Feta Wrap,Food,4.95
2025-09-18,109145,Caffè Latte,Drink,5.25
2025-09-18,109146,Croissant,Food,3.25
2025-09-18,109147,Spinach Feta Wrap,Food,4.95
2025-09-18,109148,Pumpkin Spice Latte,Seasonal,6.25
2025-09-18,109149,Blueberry Muffin,Food,3.45
2025-09-18,109150,Caffè Latte,Drink,5.25
2025-09-18,109151,Americano,Drink,3.95
2025-09-18,109152,Spinach Feta Wrap,Food,9.9
2025-09-18,109153,Croissant,Food,3.25
2025-09-18,109154,Caramel Macchiato,Drink,5.95
2025-09-18,109155,Pumpkin Spice Latte,Seasonal,6.25
2025-09-18,109156,Caffè Latte,Drink,5.25
2025-09-18,109157,Blueberry Muffin,Food,3.45
2025-09-18,109158,Caffè Latte,Drink,5.25
2025-09-18,109159,Cold Brew,Drink,9.5
